,article_doi,Publication Year
ATC50900,10.1016/j.molstruc.2023.135649,2023
ATC50901,10.1016/j.scitotenv.2023.163558,2023
ATC50902,10.1016/j.vaccine.2017.05.017,2017
ATC50903,10.1016/j.biomaterials.2014.04.015,2014
ATC50904,10.1002/jctb.2699,2012
ATC50905,10.1063/1.3601521,2011
ATC50906,10.1016/j.cej.2019.122776,2020
ATC50907,10.1016/j.plaphy.2019.10.022,2019
ATC50908,10.3389/fcimb.2019.00128,2019
ATC50909,10.1002/pi.6408,2022
ATC50910,10.1021/acsami.1c07311,2021
ATC50911,10.1186/s12934-023-02238-4,2023
ATC50912,10.1016/j.jclepro.2022.133513,2022
ATC50913,10.1016/j.ejps.2020.105591,2021
ATC50914,10.1371/journal.pone.0258355,2022
ATC50915,10.1016/j.carbpol.2023.121049,2023
ATC50916,10.1111/ppl.14033,2023
ATC50917,10.1039/c6en00093b,2016
ATC50918,10.1016/j.plaphy.2013.03.016,2013
ATC50919,10.1021/acsapm.0c01031,2020
ATC50920,10.1016/j.ijbiomac.2018.03.092,2018
ATC50921,10.1016/S0378-1119(99)00370-4,1999
ATC50922,10.3389/fmicb.2020.00047,2020
ATC50923,10.1016/j.ecoenv.2021.112055,2021
ATC50924,10.1016/S0168-1702(98)00104-X,1998
ATC50925,10.1128/AEM.63.3.1058-1065.1997,1997
ATC50926,10.1021/bi00250a040,1994
ATC50927,10.1128/IAI.70.5.2441-2453.2002,2002
ATC50928,10.1023/A:1012924932513,2001
ATC50929,10.1016/j.radphyschem.2011.09.004,2012
ATC50930,10.1007/s10989-020-10021-x,2020
ATC50931,10.3389/fbioe.2021.695710,2021
ATC50932,10.1128/JCM.39.7.2418-2424.2001,2001
ATC50933,10.1016/j.physd.2004.11.014,2005
ATC50934,10.1016/j.jmb.2007.04.042,2007
ATC50935,10.1016/j.ab.2005.05.011,2005
ATC50936,10.1128/IAI.62.7.2984-2990.1994,1994
ATC50937,10.1016/j.seppur.2018.10.052,2019
ATC50938,10.1039/d3ra07169c,2023
ATC50939,10.1021/jacs.0c01200,2020
ATC50940,10.1093/jac/dki180,2005
ATC50941,10.1016/j.jphotochem.2017.06.025,2017
ATC50942,10.1186/s12864-015-1869-6,2015
ATC50943,10.1128/JVI.77.6.3477-3486.2003,2003
ATC50944,10.3382/ps.2007-00434,2008
ATC50945,10.1016/j.jcis.2024.03.100,2024
ATC50946,10.1021/tx800142m,2008
ATC50947,10.1128/jb.179.20.6400-6407.1997,1997
ATC50948,10.17159/wsa/2023.v49.i1.3985,2023
ATC50949,10.1017/S0031182099004758,1999
ATC50950,10.3389/fcimb.2017.00459,2017
ATC50951,10.1016/j.jmb.2010.02.003,2010
ATC50952,10.1016/S0006-291X(02)02069-7,2002
ATC50953,10.3390/ijms18071465,2017
ATC50954,10.1186/0717-6287-48-4,2015
ATC50955,10.1128/Spectrum.01273-21,2021
ATC50956,10.1007/s11104-009-0075-1,2010
ATC50957,10.1016/j.biomaterials.2010.11.054,2011
ATC50958,10.1016/j.micromeso.2021.111391,2021
ATC50959,10.1016/j.molstruc.2018.02.116,2018
ATC50960,10.1038/s41598-023-50114-3,2023
ATC50961,10.1021/acsami.1c10125,2021
ATC50962,10.1007/s13580-015-0100-7,2015
ATC50963,10.1016/j.apsusc.2021.150353,2021
ATC50964,10.2174/1570180817999201009162347,2021
ATC50965,10.1016/j.bioactmat.2020.04.020,2020
ATC50966,10.1016/j.molliq.2022.119965,2022
ATC50967,10.1371/journal.pone.0170210,2017
ATC50968,10.1002/smll.202305126,2024
ATC50969,10.1039/c7tb02262j,2017
ATC50970,10.3389/fpls.2021.652337,2021
ATC50971,10.1007/s11738-011-0752-6,2011
ATC50972,10.1080/09276440.2023.2249697,2024
ATC50973,10.1016/j.colsurfb.2018.04.058,2018
ATC50974,10.1016/j.jwpe.2024.105170,2024
ATC50975,10.3389/fbioe.2020.595161,2020
ATC50976,10.1016/j.bcab.2022.102292,2022
ATC50977,10.3389/fpls.2016.01541,2016
ATC50978,10.5560/ZNC.2011.66c0159,2011
ATC50979,10.1071/FP18243,2019
ATC50980,10.1016/j.ejop.2005.06.002,2005
ATC50981,10.1111/j.1432-1033.1994.tb19042.x,1994
ATC50982,10.3390/membranes13120906,2023
ATC50983,10.1039/c4tb00777h,2014
ATC50984,10.1016/j.envexpbot.2020.104273,2021
ATC50985,10.1093/treephys/tps014,2012
ATC50986,10.1016/j.clay.2019.105144,2019
ATC50987,10.1007/s00449-021-02650-3,2022
ATC50988,10.1002/admi.202201209,2022
ATC50989,10.1016/j.jcis.2017.09.044,2018
ATC50990,10.3390/su15010773,2023
ATC50991,10.1016/j.nanoen.2022.106916,2022
ATC50992,10.1016/j.jafr.2023.100601,2023
ATC50993,10.1016/j.apcatb.2018.08.020,2018
ATC50994,10.1016/j.colsurfa.2018.07.029,2018
ATC50995,10.1016/j.surfin.2023.102929,2023
ATC50996,10.3390/mi8120349,2017
ATC50997,10.1002/smll.201302841,2014
ATC50998,10.1007/s11947-022-02774-8,2022
ATC50999,10.1371/journal.pone.0268251,2022
ATC51000,10.1021/acs.biomac.7b01539,2018
ATC51001,10.1016/j.molstruc.2020.129393,2021
ATC51002,10.1016/j.ijbiomac.2023.127716,2024
ATC51003,10.1016/j.nanoen.2023.108374,2023
ATC51004,10.1088/2053-1591/acb1f8,2023
ATC51005,10.1007/s11240-012-0123-z,2012
ATC51006,10.1016/j.cej.2017.09.117,2018
ATC51007,10.1021/acsabm.4c00092,2024
ATC51008,10.1016/j.jchromb.2015.04.002,2015
ATC51009,10.1021/acs.jafc.8b04074,2018
ATC51010,10.1093/aob/mcp178,2009
ATC51011,10.1016/j.rechem.2024.101448,2024
ATC51012,10.1016/j.ejpb.2018.08.013,2018
ATC51013,10.1016/j.mtcomm.2020.101835,2021
ATC51014,10.1016/j.jece.2023.111752,2024
ATC51015,10.1016/j.cryobiol.2020.11.018,2021
ATC51016,10.1021/acsami.7b14524,2018
ATC51017,10.1016/j.inoche.2022.109978,2022
ATC51018,10.1128/spectrum.02917-23,2024
ATC51019,10.1186/s13287-019-1352-4,2019
ATC51020,10.1016/j.saa.2011.05.028,2011
ATC51021,10.1007/s13205-022-03154-x,2022
ATC51022,10.1016/j.molimm.2023.01.001,2023
ATC51023,10.1016/j.jphotochem.2009.04.015,2009
ATC51024,10.1007/BF01253993,1994
ATC51025,10.1371/journal.pone.0126121,2015
ATC51026,10.1371/journal.pone.0068921,2013
ATC51027,10.3390/molecules27123702,2022
ATC51028,10.1016/j.vetmic.2008.04.010,2008
ATC51029,10.1039/d3ra05222b,2023
ATC51030,10.1371/journal.pone.0280627,2023
ATC51031,10.1371/journal.pone.0107289,2014
ATC51032,10.1016/j.electacta.2017.11.103,2017
ATC51033,10.1016/j.jinorgbio.2013.10.013,2014
ATC51034,10.1002/pro.2286,2013
ATC51035,10.1021/bi00178a008,1994
ATC51036,10.1128/IAI.01382-05,2006
ATC51037,10.1016/j.jhazmat.2023.132517,2024
ATC51038,10.2147/IJN.S357462,2022
ATC51039,10.1021/acs.jpcc.6b05851,2016
ATC51040,10.1088/0022-3727/42/13/135416,2009
ATC51041,10.1007/s10529-019-02734-x,2019
ATC51042,10.1016/j.surfin.2018.07.003,2018
ATC51043,10.1039/c3mt00064h,2014
ATC51044,10.1016/j.jphotochem.2021.113610,2022
ATC51045,10.1016/j.scitotenv.2020.137393,2020
ATC51046,10.1016/j.jcis.2023.12.146,2024
ATC51047,10.1016/j.jphotobiol.2024.112888,2024
ATC51048,10.1021/nn302975u,2012
ATC51049,10.1038/s41598-023-48680-7,2023
ATC51050,10.1016/j.heliyon.2021.e08470,2021
ATC51051,10.3390/plants11030306,2022
ATC51052,10.1002/pro.731,2011
ATC51053,10.1111/ppl.13576,2021
ATC51054,10.1002/slct.202304908,2024
ATC51055,10.1038/s41598-024-51661-z,2024
ATC51056,10.1002/slct.202202389,2022
ATC51057,10.1016/j.ceramint.2020.06.231,2020
ATC51058,10.1016/j.ica.2019.119293,2020
ATC51059,10.1016/j.cej.2019.123176,2020
ATC51060,10.1016/j.apsusc.2021.151893,2022
ATC51061,10.1016/j.bioactmat.2021.01.012,2021
ATC51062,10.1039/c0dt01321h,2011
ATC51063,10.1016/j.clay.2021.106296,2021
ATC51064,10.1016/j.cej.2022.139619,2023
ATC51065,10.1590/fst.118022,2022
ATC51066,10.1007/s12272-001-2137-7,2008
ATC51067,10.1021/acsabm.3c01100,2024
ATC51068,10.1016/j.colsurfb.2022.112806,2022
ATC51069,10.1016/j.jtice.2017.11.005,2018
ATC51070,10.1007/s11694-022-01610-z,2023
ATC51071,10.1016/j.indcrop.2024.118093,2024
ATC51072,10.1007/s10876-022-02357-9,2023
ATC51073,10.1016/j.molliq.2023.123149,2023
ATC51074,10.1002/adfm.202104026,2021
ATC51075,10.3390/pharmaceutics15020564,2023
ATC51076,10.1016/j.matchemphys.2023.127365,2023
ATC51077,10.1007/s11356-022-23058-w,2023
ATC51078,10.1371/journal.pone.0194715,2018
ATC51079,10.7717/peerj.8358,2020
ATC51080,10.1016/j.plaphy.2011.02.017,2011
ATC51081,10.1246/bcsj.20170046,2017
ATC51082,10.1166/mex.2023.2398,2023
ATC51083,10.1016/j.jhazmat.2022.128356,2022
ATC51084,10.1016/j.psj.2023.103350,2024
ATC51085,10.1016/j.ijpharm.2017.03.072,2017
ATC51086,10.1016/j.actbio.2018.10.021,2018
ATC51087,10.1016/j.snb.2020.127945,2020
ATC51088,10.1371/journal.pone.0275776,2022
ATC51089,10.1007/s11051-013-1468-x,2013
ATC51090,10.1039/c3an00606a,2013
ATC51091,10.3390/molecules27061939,2022
ATC51092,10.1016/j.colsurfa.2016.07.034,2017
ATC51093,10.1016/j.cej.2020.126035,2020
ATC51094,10.1021/acs.molpharmaceut.2c00708,2023
ATC51095,10.1016/j.gene.2022.146906,2023
ATC51096,10.1016/j.jplph.2012.10.015,2013
ATC51097,10.3390/molecules27227896,2022
ATC51098,10.1016/j.bej.2017.09.019,2017
ATC51099,10.1166/jbn.2015.2091,2015
ATC51100,10.1016/j.apcatb.2018.08.024,2018
ATC51101,10.1039/c8ew00514a,2018
ATC51102,10.3390/pharmaceutics14040748,2022
ATC51103,10.5812/jjnpp-118896,2022
ATC51104,10.1039/c8qm00343b,2018
ATC51105,10.1016/j.jtice.2017.01.012,2017
ATC51106,10.1016/j.jplph.2006.02.006,2007
ATC51107,10.1016/j.jece.2018.05.049,2018
ATC51108,10.1177/00405175211013422,2021
ATC51109,10.1016/j.cej.2023.143448,2023
ATC51110,10.1080/21691401.2017.1392316,2018
ATC51111,10.3144/expresspolymlett.2022.90,2022
ATC51112,10.1039/d2en01036d,2023
ATC51113,10.1016/j.memsci.2021.119651,2021
ATC51114,10.1128/aem.00146-24,2024
ATC51115,10.1021/jf5019593,2014
ATC51116,10.1016/j.colsurfb.2022.112349,2022
ATC51117,10.1007/s12274-016-1208-5,2016
ATC51118,10.1111/j.2042-7158.2010.01119.x,2010
ATC51119,10.1021/acssuschemeng.3c01414,2023
ATC51120,10.3390/catal13010065,2023
ATC51121,10.5004/dwt.2017.21486,2017
ATC51122,10.1007/s12042-013-9117-1,2013
ATC51123,10.1007/s00425-006-0266-4,2006
ATC51124,10.1023/A:1006173313548,1999
ATC51125,10.1016/j.scienta.2013.05.023,2013
ATC51126,10.3389/fpls.2018.00264,2018
ATC51127,10.1016/S2095-3119(20)63350-0,2020
ATC51128,10.1016/j.msec.2018.09.030,2019
ATC51129,10.1104/pp.015628,2003
ATC51130,10.1016/j.jplph.2016.06.024,2016
ATC51131,10.1111/ppl.12839,2019
ATC51132,10.1007/s10658-018-1551-3,2019
ATC51133,10.3390/ijms24032525,2023
ATC51134,10.1111/j.1472-765X.2007.02109.x,2007
ATC51135,10.1186/s12867-019-0131-1,2019
ATC51136,10.1007/BF00047719,1992
ATC51137,10.1155/2017/8347306,2017
ATC51138,10.1016/j.jplph.2019.153017,2019
ATC51139,10.1016/j.plaphy.2021.05.021,2021
ATC51140,10.1016/j.pdpdt.2019.07.026,2019
ATC51141,10.3390/horticulturae9121278,2023
ATC51142,10.1186/s13007-020-00681-7,2020
ATC51143,10.3390/ani10122260,2020
ATC51144,10.1002/aoc.4725,2019
ATC51145,10.1128/JB.00460-18,2018
ATC51146,10.1021/ja0549188,2005
ATC51147,10.1186/s12866-020-01893-6,2020
ATC51148,10.4103/epj.epj_44_20,2020
ATC51149,10.1096/fj.14-250415,2014
ATC51150,10.1111/pbi.12955,2019
ATC51151,10.1186/s12934-023-02120-3,2023
ATC51152,10.1177/1528083711414960,2012
ATC51153,10.1017/S0007114520004766,2021
ATC51154,10.1186/s12951-018-0336-3,2018
ATC51155,10.14202/vetworld.2024.189-196,2024
ATC51156,10.1016/j.envpol.2018.07.054,2018
ATC51157,10.1016/j.heliyon.2023.e22606,2023
ATC51158,10.3389/fmicb.2021.655903,2021
ATC51159,10.3390/pharmaceutics13050602,2021
ATC51160,10.3390/catal12111320,2022
ATC51161,10.3390/polym13101586,2021
ATC51162,10.3139/217.3159,2016
ATC51163,10.1021/la9000158,2009
ATC51164,10.9767/bcrec.17.3.14180.508-519,2022
ATC51165,10.3389/fbioe.2022.888177,2022
ATC51166,10.1186/s12896-018-0422-5,2018
ATC51167,10.1186/s12896-024-00836-7,2024
ATC51168,10.1016/j.intimp.2024.111542,2024
ATC51169,10.14202/vetworld.2020.1780-1797,2020
ATC51170,10.2147/IJN.S208838,2020
ATC51171,10.1371/journal.pone.0143507,2015
ATC51172,10.1016/j.ecoenv.2023.114940,2023
ATC51173,10.5713/ab.21.0030,2022
ATC51174,10.1002/aoc.5905,2020
ATC51175,10.1016/j.ecoenv.2023.115222,2023
ATC51176,10.1021/acs.langmuir.9b00748,2019
ATC51177,10.1016/j.ultsonch.2016.12.033,2017
ATC51178,10.1111/1750-3841.13731,2017
ATC51179,10.1039/c5ra21495e,2016
ATC51180,10.1016/j.micpath.2021.104764,2021
ATC51181,10.1016/j.msec.2020.111411,2021
ATC51182,10.1385/ENDO:20:1-2:23,2003
ATC51183,10.1111/jfq.12016,2013
ATC51184,10.1128/IAI.60.11.4517-4527.1992,1992
ATC51185,10.1039/b503151f,2005
ATC51186,10.1016/S0300-9084(85)80291-1,1985
ATC51187,10.1002/bit.23312,2012
ATC51188,10.1016/j.saa.2013.07.056,2014
ATC51189,10.1051/gse:19980717,1998
ATC51190,10.1021/bi00019a024,1995
ATC51191,10.1021/ja205145q,2011
ATC51192,10.1021/bi400136u,2013
ATC51193,10.1093/carcin/16.2.277,1995
ATC51194,10.1021/bi800160s,2008
ATC51195,10.1123/ijsnem.2019-0349,2020
ATC51196,10.1016/j.biochi.2010.02.004,2010
ATC51197,10.1016/j.virusres.2005.11.005,2006
ATC51198,10.1111/jac.12585,2022
ATC51199,10.1016/j.colsurfa.2023.131390,2023
ATC51200,10.1016/j.envres.2023.115589,2023
ATC51201,10.1038/s41467-022-31398-x,2022
ATC51202,10.1166/jbn.2011.1300,2011
ATC51203,10.1111/bcpt.12822,2017
ATC51204,10.1016/j.ijbiomac.2021.03.017,2021
ATC51205,10.1016/j.ijpharm.2018.12.035,2019
ATC51206,10.1007/s00216-017-0685-z,2017
ATC51207,10.1016/j.micromeso.2024.113188,2024
ATC51208,10.1016/j.ijbiomac.2021.03.081,2021
ATC51209,10.1016/j.envres.2023.116599,2023
ATC51210,10.1039/d2tb02547g,2023
ATC51211,10.1016/j.molstruc.2022.134218,2023
ATC51212,10.1016/j.actbio.2011.02.010,2011
ATC51213,10.1016/j.bbrc.2024.150131,2024
ATC51214,10.1016/j.ijbiomac.2020.03.248,2020
ATC51215,10.1007/s12221-013-0052-4,2013
ATC51216,10.1007/s13770-021-00341-4,2021
ATC51217,10.1007/s10924-021-02198-z,2022
ATC51218,10.3390/app10010097,2020
ATC51219,10.3390/ijms241813679,2023
ATC51220,10.3390/medicina55080421,2019
ATC51221,10.1016/j.apsusc.2019.144082,2020
ATC51222,10.1016/j.jcis.2021.12.072,2022
ATC51223,10.1080/16583655.2021.1978813,2021
ATC51224,10.3390/jfb14060296,2023
ATC51225,10.1002/slct.202204522,2023
ATC51226,10.1016/j.cej.2018.03.177,2018
ATC51227,10.3390/pharmaceutics15082078,2023
ATC51228,10.3791/50084,2013
ATC51229,10.1016/j.dental.2024.02.021,2024
ATC51230,10.1002/slct.201901593,2019
ATC51231,10.1016/j.actbio.2016.01.035,2016
ATC51232,10.1016/j.carbpol.2023.121682,2024
ATC51233,10.3390/plants11141864,2022
ATC51234,10.1093/jxb/ern280,2009
ATC51235,10.1016/j.plantsci.2020.110407,2020
ATC51236,10.1016/j.chemosphere.2018.08.003,2018
ATC51237,10.1021/bm100488x,2010
ATC51238,10.1186/s12870-023-04161-7,2023
ATC51239,10.1021/acsnano.3c00981,2023
ATC51240,10.1002/slct.201803400,2019
ATC51241,10.1080/07391102.2020.1828167,2022
ATC51242,10.1002/bit.22282,2009
ATC51243,10.3390/jfb11020044,2020
ATC51244,10.1021/acs.biomac.8b01709,2019
ATC51245,10.1080/01694243.2015.1045247,2015
ATC51246,10.1016/j.vaccine.2024.02.027,2024
ATC51247,10.2147/IJN.S228396,2019
ATC51248,10.1016/j.matchemphys.2024.129044,2024
ATC51249,10.1016/j.cej.2023.147499,2024
ATC51250,10.1088/1748-605X/ab5d7b,2020
ATC51251,10.1007/s11356-022-18722-0,2022
ATC51252,10.1039/c8en01159a,2019
ATC51253,10.1016/j.msec.2018.07.005,2018
ATC51254,10.1016/j.carpta.2021.100156,2021
ATC51255,10.1021/acs.analchem.0c02889,2020
ATC51256,10.1021/acsnano.5b00694,2015
ATC51257,10.1089/hum.2009.015,2009
ATC51258,10.1039/c5ra00251f,2015
ATC51259,10.3390/md20110692,2022
ATC51260,10.1021/acs.molpharmaceut.0c00098,2020
ATC51261,10.1002/pssa.201800768,2019
ATC51262,10.21010/ajtcam.v14i1.27,2017
ATC51263,10.1016/j.ceramint.2024.02.033,2024
ATC51264,10.3390/ma16196400,2023
ATC51265,10.1016/j.jhazmat.2023.132610,2024
ATC51266,10.1021/acsabm.0c01258,2021
ATC51267,10.1016/j.ab.2022.114824,2022
ATC51268,10.3390/pharmaceutics13020229,2021
ATC51269,10.1016/j.molstruc.2021.131542,2022
ATC51270,10.3390/toxins9090288,2017
ATC51271,10.1016/j.ejpb.2018.06.006,2018
ATC51272,10.1016/j.memsci.2024.122801,2024
ATC51273,10.1007/s10924-020-01729-4,2020
ATC51274,10.1021/acsami.5b01603,2015
ATC51275,10.1016/j.colsurfa.2023.132818,2024
ATC51276,10.3390/ijms24043529,2023
ATC51277,10.1016/j.snb.2021.130785,2021
ATC51278,10.1016/j.jallcom.2019.03.368,2019
ATC51279,10.1016/j.biomaterials.2017.10.028,2018
ATC51280,10.1016/j.jhazmat.2023.131732,2023
ATC51281,10.1186/s12917-016-0664-1,2016
ATC51282,10.3389/fpls.2022.1064412,2023
ATC51283,10.1016/j.ceramint.2023.07.001,2023
ATC51284,10.1016/j.chemosphere.2023.138034,2023
ATC51285,10.1021/ac303561c,2013
ATC51286,10.1038/s41598-019-54678-x,2019
ATC51287,10.1155/2020/8866382,2020
ATC51288,10.1016/j.drup.2022.100917,2023
ATC51289,10.1021/bc900008s,2009
ATC51290,10.1016/j.ecoenv.2020.111265,2021
ATC51291,10.1134/S1021443711050219,2011
ATC51292,10.1016/j.phrs.2023.107005,2023
ATC51293,10.1134/S0006297913080099,2013
ATC51294,10.3390/molecules27103075,2022
ATC51295,10.1021/bp050302a,2006
ATC51296,10.1080/17429145.2022.2110291,2022
ATC51297,10.1016/j.phytochem.2014.09.007,2014
ATC51298,10.1109/TNB.2023.3278033,2023
ATC51299,10.1242/bio.043505,2019
ATC51300,10.1111/j.1399-3054.2012.01645.x,2012
ATC51301,10.1016/j.plaphy.2024.108564,2024
ATC51302,10.1186/s12870-022-03848-7,2022
ATC51303,10.3906/biy-1501-77,2015
ATC51304,10.1016/j.plaphy.2021.03.010,2021
ATC51305,10.3389/fpls.2017.00569,2017
ATC51306,10.1074/jbc.M804428200,2008
ATC51307,10.1038/hdy.1995.90,1995
ATC51308,10.1074/jbc.M113.487033,2013
ATC51309,10.1007/s00709-012-0429-z,2013
ATC51310,10.3390/pharmaceutics15082105,2023
ATC51311,10.1105/tpc.109.071506,2009
ATC51312,10.1016/j.ecoenv.2018.02.070,2018
ATC51313,10.1016/j.envpol.2018.09.028,2018
ATC51314,10.1016/j.plaphy.2023.03.014,2023
ATC51315,10.1007/s11627-020-10150-4,2021
ATC51316,10.1016/j.aca.2021.338681,2021
ATC51317,10.1016/j.ijpharm.2021.120990,2021
ATC51318,10.3390/ani11030766,2021
ATC51319,10.2147/IJN.S316471,2021
ATC51320,10.3390/pharmaceutics14051004,2022
ATC51321,10.3389/fpls.2023.1054736,2023
ATC51322,10.1039/c4pp00155a,2015
ATC51323,10.1128/mSphere.00335-17,2017
ATC51324,10.1007/s00299-017-2100-9,2017
ATC51325,10.1108/PRT-05-2017-0046,2018
ATC51326,10.1016/0925-4773(91)90051-7,1991
ATC51327,10.1016/j.jtbi.2016.05.034,2016
ATC51328,10.1039/c5cy00331h,2015
ATC51329,10.1111/j.1365-2222.1997.tb01197.x,1997
ATC51330,10.1016/j.jallcom.2023.171697,2023
ATC51331,10.1016/j.jff.2021.104746,2021
ATC51332,10.1021/tx200089v,2011
ATC51333,10.1016/j.hydromet.2008.02.007,2008
ATC51334,10.2967/jnumed.113.128108,2014
ATC51335,10.1016/j.jmb.2011.12.048,2012
ATC51336,10.1002/1529-0131(199805)41:5<918::AID-ART20>3.0.CO;2-W,1998
ATC51337,10.1016/j.jare.2021.06.010,2022
ATC51338,10.1007/s10570-015-0679-y,2015
ATC51339,10.1128/AEM.01882-17,2017
ATC51340,10.1016/j.saa.2005.03.031,2005
ATC51341,10.1016/S0165-2427(02)00020-X,2002
ATC51342,10.1371/journal.pone.0007218,2009
ATC51343,10.1006/jcis.1995.1137,1995
ATC51344,10.1186/s12896-016-0272-y,2016
ATC51345,10.1016/j.mrgentox.2007.06.003,2007
ATC51346,10.1111/j.1574-695X.2002.tb00581.x,2002
ATC51347,10.1016/j.molimm.2019.05.007,2019
ATC51348,10.1128/AEM.02479-19,2020
ATC51349,10.1186/s12934-018-1007-7,2018
ATC51350,10.1128/mBio.00316-10,2011
ATC51351,10.1016/j.watres.2019.01.029,2019
ATC51352,10.1016/j.jcis.2020.06.082,2020
ATC51353,10.1016/j.dnarep.2023.103527,2023
ATC51354,10.1016/j.actbio.2022.03.019,2022
ATC51355,10.1016/j.snb.2017.03.025,2017
ATC51356,10.3390/plants12112166,2023
ATC51357,10.3390/ijms25042425,2024
ATC51358,10.1016/j.ecoenv.2018.07.028,2018
ATC51359,10.1080/09670874.2015.1070930,2015
ATC51360,10.1016/j.scitotenv.2024.170626,2024
ATC51361,10.1023/A:1010648519206,2001
ATC51362,10.3390/ijms222312666,2021
ATC51363,10.3390/agronomy10081079,2020
ATC51364,10.1016/j.revpalbo.2024.105065,2024
ATC51365,10.1093/pcp/pcy030,2018
ATC51366,10.1007/s10725-014-9978-9,2015
ATC51367,10.1016/j.pestbp.2018.01.015,2018
ATC51368,10.1128/mBio.00869-21,2021
ATC51369,10.30848/PJB2024-1(1),2024
ATC51370,10.1021/ja107153a,2010
ATC51371,10.1016/j.jwpe.2024.104978,2024
ATC51372,10.1016/j.molliq.2019.04.082,2019
ATC51373,10.1038/s41598-022-06412-3,2022
ATC51374,10.1016/j.ica.2017.12.008,2018
ATC51375,10.1016/j.colsurfb.2022.112658,2022
ATC51376,10.3934/agrfood.2023007,2023
ATC51377,10.1016/j.foodres.2022.112321,2023
ATC51378,10.1093/jxb/ers030,2012
ATC51379,10.1039/d0en00582g,2020
ATC51380,10.1093/oxfordjournals.jbchem.a123674,1991
ATC51381,10.1007/s00299-020-02652-7,2021
ATC51382,10.1097/00019606-199708000-00004,1997
ATC51383,10.1016/j.aquaculture.2016.07.022,2016
ATC51384,10.1016/j.envpol.2023.122874,2024
ATC51385,10.1039/c4ay02919d,2015
ATC51386,10.1016/j.envint.2023.108402,2024
ATC51387,10.1016/j.aej.2023.11.086,2024
ATC51388,10.1371/journal.pone.0183822,2017
ATC51389,10.1038/aps.2017.20,2017
ATC51390,10.1039/c8ra03234c,2018
ATC51391,10.1016/j.msec.2010.11.005,2011
ATC51392,10.1016/j.psep.2020.06.013,2020
ATC51393,10.1016/j.biomaterials.2018.12.003,2019
ATC51394,10.1007/s10989-016-9547-3,2017
ATC51395,10.1021/acssensors.8b00738,2018
ATC51396,10.1007/s10876-021-02054-z,2022
ATC51397,10.1016/j.bios.2022.114574,2022
ATC51398,10.1016/j.surfcoat.2019.05.041,2019
ATC51399,10.1016/j.molliq.2023.121684,2023
ATC51400,10.1016/j.imlet.2017.08.028,2017
ATC51401,10.1371/journal.pone.0160980,2016
ATC51402,10.1039/d1tb01815a,2021
ATC51403,10.1039/d3nr05174a,2024
ATC51404,10.1002/ijc.22982,2008
ATC51405,10.1016/j.cej.2024.152421,2024
ATC51406,10.1080/01694243.2019.1666627,2020
ATC51407,10.1021/acsami.6b15096,2017
ATC51408,10.3390/microorganisms7050127,2019
ATC51409,10.1002/fes3.114,2017
ATC51410,10.1111/j.1095-8339.2006.00467.x,2006
ATC51411,10.1007/s11033-017-4104-5,2017
ATC51412,10.1186/s12870-022-03568-y,2022
ATC51413,10.1186/s12870-018-1472-5,2018
ATC51414,10.1007/s11356-022-18641-0,2022
ATC51415,10.1007/s00425-006-0388-8,2007
ATC51416,10.1186/s12870-023-04531-1,2023
ATC51417,10.1007/s10535-014-0397-6,2014
ATC51418,10.1007/s11738-013-1238-5,2013
ATC51419,10.1093/jxb/erp392,2010
ATC51420,10.14719/pst.1413,2022
ATC51421,10.1111/j.1365-313X.2011.04650.x,2011
ATC51422,10.1007/s11240-014-0469-5,2014
ATC51423,10.1007/s00425-022-03902-6,2022
ATC51424,10.1007/s11104-014-2168-8,2014
ATC51425,10.1016/j.plaphy.2017.12.025,2018
ATC51426,10.1016/j.plaphy.2023.108063,2023
ATC51427,10.1016/j.chemosphere.2019.125472,2020
ATC51428,10.1515/biolog-2016-0063,2016
ATC51429,10.1016/j.ecoenv.2019.03.113,2019
ATC51430,10.1016/j.scienta.2010.10.003,2011
ATC51431,10.3390/ijms25073817,2024
ATC51432,10.1111/j.1365-3059.2012.02669.x,2013
ATC51433,10.1007/s11033-013-2620-5,2013
ATC51434,10.1016/j.jhazmat.2021.125854,2021
ATC51435,10.1128/AEM.71.5.2564-2575.2005,2005
ATC51436,10.1021/acs.jafc.0c02835,2020
ATC51437,10.1007/s12042-021-09286-3,2021
ATC51438,10.1016/S2095-3119(19)62621-3,2019
ATC51439,10.1046/j.1365-2958.1996.381426.x,1996
ATC51440,10.1016/j.envpol.2017.03.080,2017
ATC51441,10.3389/fpls.2023.1090026,2023
ATC51442,10.1166/jbmb.2017.1681,2017
ATC51443,10.1016/j.jprot.2013.08.010,2013
ATC51444,10.1016/j.scitotenv.2023.168903,2024
ATC51445,10.3390/polym13223865,2021
ATC51446,10.1016/j.jmb.2007.11.104,2008
ATC51447,10.1093/nar/gkl099,2006
ATC51448,10.3390/foods10081768,2021
ATC51449,10.1186/s40104-024-01021-8,2024
ATC51450,10.1016/j.ijfoodmicro.2016.09.025,2016
ATC51451,10.1021/ic301191n,2012
ATC51452,10.1128/spectrum.04820-22,2023
ATC51453,10.1186/s40643-022-00616-1,2023
ATC51454,10.1016/j.aca.2018.07.007,2018
ATC51455,10.1039/c5ra21390h,2015
ATC51456,10.1155/2023/3559234,2023
ATC51457,10.1186/s12645-023-00226-2,2023
ATC51458,10.15421/022187,2021
ATC51459,10.1166/jnn.2016.11358,2016
